episode Qvalue max_fidelity time_max_fidelity final_fidelity time_final_fidelity epsilon
0 0.36875564 0.027022043099030817 72 0.016094031804833892 80 0
1 0.25389502 0.01638567849528864 63 0.005845464266426007 80 0
2 0.00329190 0.0012698897474332745 79 0.0012698897474332745 80 0
3 0.03034889 0.006773292596399405 79 0.006773292596399405 80 0
4 0.01508728 0.001931991083261796 76 0.00089353978439297 80 0
5 0.00674253 0.00042347942370081005 78 0.0004034743331439136 80 0
6 0.05580147 0.01274033955869035 79 0.01274033955869035 80 0.0011000000000000003
7 0.09341062 0.021923102962352833 79 0.021923102962352833 80 0.0026999999999999993
8 0.21376726 0.016084740428737875 71 0.007931035551148803 80 0.004299999999999998
9 0.01161422 0.0016175700037945532 74 0.0011066594529798913 80 0.0059000000000000025
10 0.73191840 0.06539281655218235 79 0.06539281655218235 80 0.007500000000000007
11 0.06599972 0.014326084179157567 79 0.014326084179157567 80 0.0091
12 0.13530813 0.024047176039100483 71 0.006847735257084757 80 0.01069999999999999
13 0.00578645 0.00042995823858685744 71 0.00015255558096956585 80 0.012299999999999981
14 0.02638719 0.0018844673047519417 79 0.0018844673047519417 80 0.013899999999999971
15 0.14726259 0.047671772520051454 79 0.047671772520051454 80 0.015499999999999962
16 0.03136960 0.006300795361585491 79 0.006300795361585491 80 0.017099999999999952
17 0.49184398 0.03078170153498536 65 0.011760782494904252 80 0.018699999999999942
18 0.03731727 0.0021047869104993335 60 0.00037716866794798126 80 0.020299999999999933
19 0.03744077 0.0069575455016137565 79 0.0069575455016137565 80 0.021899999999999923
20 0.12350339 0.02263062927462831 79 0.02263062927462831 80 0.023499999999999913
21 0.25826901 0.025606668877179044 71 0.010609648492053833 80 0.025099999999999904
22 0.02628727 0.004084536740105532 79 0.004084536740105532 80 0.026699999999999894
23 0.63056580 0.06007950341122007 76 0.05441227320161802 80 0.028299999999999884
24 0.31428987 0.037706585209828045 79 0.037706585209828045 80 0.029899999999999875
25 0.06566720 0.0031816517502936854 59 0.001866320675699919 80 0.031499999999999875
26 0.74176797 0.06075123832862084 78 0.058325747504076 80 0.03309999999999992
27 0.01508213 0.0023878373360178094 70 0.00015633292544220293 80 0.03469999999999997
28 0.00163007 0.00012180139933443163 79 0.00012180139933443163 80 0.03630000000000001
29 0.00533078 0.001245352030015857 72 9.186993936681677e-05 80 0.03790000000000006
30 0.06365149 0.009801600927616822 79 0.009801600927616822 80 0.039500000000000104
31 0.09505145 0.022702304968531577 79 0.022702304968531577 80 0.04110000000000015
32 0.01514136 0.001960290883218376 67 0.0010193135169321121 80 0.042700000000000196
33 0.03330067 0.0024933328003756755 77 0.0020331270710776755 80 0.04430000000000024
34 0.08171003 0.034710059372160436 79 0.034710059372160436 80 0.04590000000000029
35 0.01227287 0.0006225519308217297 67 3.0695764372926286e-05 80 0.047500000000000334
36 0.12716297 0.013547407107603403 76 0.009909593504266224 80 0.04910000000000038
37 0.07760953 0.006526011123647195 73 0.0012073931104014575 80 0.050700000000000425
38 0.00813291 0.0006769914742000266 67 0.0006008848611353725 80 0.05230000000000047
39 0.02996972 0.004098985304039279 73 0.0019443074175456057 80 0.05390000000000052
40 0.01995688 0.0014967314485579428 64 0.000691525920812479 80 0.05550000000000056
41 0.06972028 0.009551632428568442 75 0.003502741758525709 80 0.05710000000000061
42 0.28364560 0.012055725938215873 62 0.00020978523563141126 80 0.058700000000000654
43 0.08689457 0.014235344783220248 79 0.014235344783220248 80 0.0603000000000007
44 0.07846633 0.01120580411212989 78 0.010720455368987544 80 0.061900000000000746
45 0.05291017 0.019828940088949205 79 0.019828940088949205 80 0.06350000000000079
46 0.91200975 0.07765035200967614 69 0.02227470200044832 80 0.06510000000000084
47 0.03486750 0.005917374537575412 79 0.005917374537575412 80 0.06670000000000088
48 0.05502975 0.009381715501773559 79 0.009381715501773559 80 0.06830000000000093
49 0.06568335 0.008308554080199261 79 0.008308554080199261 80 0.06990000000000098
50 0.01438511 0.0025876418812531467 79 0.0025876418812531467 80 0.07150000000000102
51 0.06773368 0.006347455244523106 65 0.0010245521196663822 80 0.07310000000000107
52 0.10631332 0.017266532656604338 78 0.017176109230298407 80 0.07470000000000111
53 0.03936386 0.005877985008554727 76 0.0017287567291649846 80 0.07630000000000116
54 0.20550214 0.03095489435246824 78 0.02901181185633222 80 0.0779000000000012
55 0.62168204 0.05792230620136453 74 0.05051634592029296 80 0.07950000000000125
56 0.00194259 0.00042298876827699715 79 0.00042298876827699715 80 0.0811000000000013
57 0.03550768 0.003940746072742575 74 0.0007658420621728467 80 0.08270000000000134
58 0.01372783 0.0022233750062902982 79 0.0022233750062902982 80 0.08430000000000139
59 0.09220374 0.014281932772608379 79 0.014281932772608379 80 0.08590000000000143
60 0.01099090 0.000977085298856003 79 0.000977085298856003 80 0.08750000000000148
61 0.01110796 0.0020593261177595714 79 0.0020593261177595714 80 0.08910000000000153
62 0.03098963 0.007795196845783303 79 0.007795196845783303 80 0.09070000000000157
63 0.11912977 0.01639855120636935 73 0.00772264510858653 80 0.09230000000000162
64 0.00723421 0.001167548108392618 78 0.0011406550604000272 80 0.09390000000000166
65 0.25627009 0.0303570616299201 75 0.025296912872356483 80 0.09550000000000171
66 0.07930737 0.011129972588624384 73 0.007575653000510876 80 0.09710000000000175
67 0.06445992 0.003336999638127401 57 0.001686387242704213 80 0.0987000000000018
68 0.02754508 0.003669758190487286 79 0.003669758190487286 80 0.10030000000000185
69 0.43590200 0.06469636683730247 72 0.02491338139281766 80 0.10190000000000189
