n,sample_index,max_fidelity,ttime,cpu_time,generations
8,0,0.9520524038582048,36.00000000,18.55451822,4
8,1,0.9632484920037673,35.00000000,4.73075008,6
8,2,0.9505415977280658,35.00000000,3.12161469,4
8,3,0.9750706371501137,35.00000000,5.48000312,7
8,4,0.9531760420030667,39.00000000,3.14393735,4
8,5,0.9704075962717443,35.00000000,4.72966337,6
8,6,0.9590351055224717,36.00000000,3.91024756,5
8,7,0.9738163102612478,35.00000000,3.92909622,5
8,8,0.9505551051974906,35.00000000,3.13823485,4
8,9,0.9518664511841928,38.00000000,4.71820021,6
8,10,0.9737692867012802,35.00000000,4.70631480,6
8,11,0.9590586440052711,35.00000000,4.70463324,6
8,12,0.9625191104035706,35.00000000,3.90878534,5
8,13,0.9634638627931807,36.00000000,5.48252773,7
8,14,0.9571145533892853,37.00000000,4.66659069,6
8,15,0.9510237304515349,36.00000000,4.69144320,6
8,16,0.9643086491908199,35.00000000,4.69007087,6
8,17,0.9531970736100812,37.00000000,4.74618745,6
8,18,0.9599060861665389,35.00000000,3.90550947,5
8,19,0.9573079715562495,36.00000000,3.90971184,5
8,20,0.9506882420906635,35.00000000,3.90485644,5
8,21,0.9563655780457443,39.00000000,3.90793300,5
8,22,0.9543621100611485,37.00000000,3.14389396,4
8,23,0.9534548388706745,35.00000000,3.12393928,4
8,24,0.9553098172388514,35.00000000,4.70110631,6
8,25,0.951965855554379,35.00000000,5.50585771,7
8,26,0.9694154603084968,35.00000000,5.50035310,7
8,27,0.9539053683616437,37.00000000,4.70735264,6
8,28,0.9618762231755615,38.00000000,4.70411277,6
8,29,0.9612384926498684,35.00000000,5.51193047,7
9,0,0.9622011347524033,39.00000000,4.90063977,6
9,1,0.9691721974054736,39.00000000,5.73040414,7
9,2,0.9500878868093994,39.00000000,4.07364202,5
9,3,0.9585626132399978,39.00000000,4.86509800,6
9,4,0.9538336203508144,39.00000000,4.07387662,5
9,5,0.9554284650066054,39.00000000,4.08764243,5
9,6,0.9551774330891922,43.00000000,4.08610845,5
9,7,0.9500284401448192,39.00000000,3.25694823,4
9,8,0.9516988794185394,39.00000000,4.89332104,6
9,9,0.9669910535766233,39.00000000,1.63111734,2
9,10,0.9556448114424161,39.00000000,3.25343132,4
9,11,0.9565530672411708,39.00000000,3.26583147,4
9,12,0.9613130137390864,39.00000000,2.45052838,3
9,13,0.9524044773626822,38.00000000,3.25082612,4
9,14,0.952668924242798,41.00000000,4.06577396,5
9,15,0.970540118490494,39.00000000,4.21405315,5
9,16,0.9688576436571492,39.00000000,3.40943050,4
9,17,0.9511360084356841,39.00000000,5.75589824,6
9,18,0.9613357378910878,38.00000000,4.89462066,6
9,19,0.9535032761258686,38.00000000,1.64130640,2
