directory,noise_probability,mean_fidelity,std_fidelity
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_oaps_site_evolution,0.4444444444444444,0.8064824218071456,0.05213143927438827
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_oaps_site_evolution,0.5555555555555556,0.7797045872148273,0.05975539632672601
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_oaps_site_evolution,0.6666666666666666,0.7550976057772091,0.07074107604216973
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_oaps_site_evolution,0.7777777777777777,0.7254757766739328,0.09256757506030469
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_oaps_site_evolution,0.8888888888888888,0.7092256538095212,0.08419077681363732
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_oaps_site_evolution,1.0,0.6913691190426219,0.08774429701215633
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.0,0.9163646053282849,1.1102230246251565e-16
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.1111111111111111,0.8764701075899053,0.030418898787087197
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.2222222222222222,0.8249596119984031,0.04465372363413149
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.3333333333333333,0.781278101500274,0.06269694816229349
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.4444444444444444,0.742488554038961,0.07227105040324507
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.5555555555555556,0.7154733843477763,0.07790482717074954
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.6666666666666666,0.6728816008456158,0.08538902109384942
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.7777777777777777,0.6356145254556601,0.09777620588643024
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.8888888888888888,0.6029963099229861,0.12434090577125204
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,1.0,0.5737108190957823,0.11827242325143786
(action-by-site),0.0,0.9909254776407825,0.0007479202089254006
(action-by-site),0.1111111111111111,0.9044807944736585,0.03392837100974563
(action-by-site),0.2222222222222222,0.8258440577257447,0.06304195380909335
(action-by-site),0.3333333333333333,0.7522337882065897,0.07685592795925388
(action-by-site),0.4444444444444444,0.6883750811788082,0.07387055059851544
(action-by-site),0.5555555555555556,0.6370368858862778,0.11706040748488514
(action-by-site),0.6666666666666666,0.5886373214333624,0.10614452294955322
(action-by-site),0.7777777777777777,0.5616385125791444,0.09350713288922922
(action-by-site),0.8888888888888888,0.49511295335443584,0.14570266641669824
(action-by-site),1.0,0.4712187231566809,0.1431775352745362
(Zhang actions),0.0,0.9380861636524997,0.002728662379500513
(Zhang actions),0.1111111111111111,0.8481404671813865,0.04203943203148125
(Zhang actions),0.2222222222222222,0.7740141864317199,0.05857876545044258
(Zhang actions),0.3333333333333333,0.7268473662284485,0.07600265217291542
(Zhang actions),0.4444444444444444,0.6590556034958998,0.08807420906978694
(Zhang actions),0.5555555555555556,0.5738111414573434,0.09537109062931703
(Zhang actions),0.6666666666666666,0.5547516440877879,0.1117925135275448
(Zhang actions),0.7777777777777777,0.5053719662373739,0.10326472894787461
(Zhang actions),0.8888888888888888,0.486535528461551,0.09164586714366922
(Zhang actions),1.0,0.42534881904760447,0.10784810541358075
