directory,noise_amplitude,mean_fidelity,std_fidelity
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_oaps_site_evolution,0.05555555555555555,0.9408347279916255,0.012706393569405408
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_oaps_site_evolution,0.1111111111111111,0.921840001628562,0.02257380690940005
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_oaps_site_evolution,0.16666666666666666,0.8968164836875577,0.028208592284318757
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_oaps_site_evolution,0.2222222222222222,0.8747506406511024,0.033903170060356605
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_oaps_site_evolution,0.2777777777777778,0.848564239278912,0.0401219709582852
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_oaps_site_evolution,0.3333333333333333,0.8257625069893099,0.055677001748264024
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_oaps_site_evolution,0.38888888888888884,0.7734909950970913,0.09001817942060783
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_oaps_site_evolution,0.4444444444444444,0.7228131153840185,0.09189819144632624
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_oaps_site_evolution,0.5,0.6957523500094716,0.11537764041199623
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.0,0.9163646053282849,1.1102230246251565e-16
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.05555555555555555,0.9189481770871395,0.014899688219044468
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.1111111111111111,0.9043019857865705,0.019153879579577194
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.16666666666666666,0.8775681082259088,0.029514447151921492
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.2222222222222222,0.840926535272725,0.046985919693494985
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.2777777777777778,0.7871774515844784,0.06369958135816549
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.3333333333333333,0.7571318708377577,0.0716478501613375
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.38888888888888884,0.6782068314085169,0.11265402881836768
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.4444444444444444,0.6406475417139902,0.13167578973775157
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.5,0.551842085603078,0.1392884839101111
(action-by-site),0.0,0.9909254776407825,0.0007479202089254006
(action-by-site),0.05555555555555555,0.9811508104529287,0.005241280522307675
(action-by-site),0.1111111111111111,0.9574722763715992,0.015185522262113529
(action-by-site),0.16666666666666666,0.9113375253605149,0.03533069801515815
(action-by-site),0.2222222222222222,0.8523831035221293,0.06441657185656834
(action-by-site),0.2777777777777778,0.7927589188929349,0.08477475252813152
(action-by-site),0.3333333333333333,0.689233959933643,0.12038645370462372
(action-by-site),0.38888888888888884,0.631861300695726,0.1280236464401561
(action-by-site),0.4444444444444444,0.5096542209127345,0.15856048707483064
(action-by-site),0.5,0.48586439510102775,0.15565104496841295
(Zhang actions),0.0,0.9380861636524997,0.002728662379500513
(Zhang actions),0.05555555555555555,0.9292857051419737,0.005758970408522724
