directory,noise_amplitude,mean_fidelity,std_fidelity
(action-by-site),0.38888888888888884,0.6392668170130843,0.09444467953861518
(action-by-site),0.4444444444444444,0.5517701914981337,0.1263439441017495
(action-by-site),0.5,0.4583334617187062,0.11483840619958251
(Zhang actions),0.0,0.9380861636524997,0.002728662379500513
(Zhang actions),0.05555555555555555,0.9284236168342134,0.00735855882183827
(Zhang actions),0.1111111111111111,0.9035649193024384,0.013211722389652816
(Zhang actions),0.16666666666666666,0.8610636425242639,0.02400403561758144
(Zhang actions),0.2222222222222222,0.7985647515959934,0.05350098407690608
(Zhang actions),0.2777777777777778,0.7331519505069402,0.0670957473101452
(Zhang actions),0.3333333333333333,0.6504292260556266,0.07441098754872522
(Zhang actions),0.38888888888888884,0.6102095904318035,0.10126010714053
(Zhang actions),0.4444444444444444,0.4501253626286461,0.10086407388080774
(Zhang actions),0.5,0.42180771792118843,0.12411599892340014
