episode Qvalue max_fidelity time_max_fidelity final_fidelity time_final_fidelity epsilon
0 0.01301139 0.0010822880241758016 157 0.0009905542922632625 160 0
1 0.14043013 0.005046525906569814 159 0.005046525906569814 160 0
2 0.02296451 0.0021858324188625457 158 0.0018842488105384524 160 0
3 0.01043879 0.0002855769996400976 141 0.00021933209079762225 160 0.0026999999999999993
4 0.02232786 0.0021702940175829647 159 0.0021702940175829647 160 0.0059000000000000025
5 0.03015962 0.0011814006434662612 152 0.00030856404137043984 160 0.0091
6 0.02024778 0.0007217955521739381 152 0.0005361730746104521 160 0.012299999999999981
7 0.04454818 0.002465248062877302 156 0.0015290081652262484 160 0.015499999999999962
8 0.66246550 0.029918711890859904 159 0.029918711890859904 160 0.018699999999999942
9 0.69139179 0.015054097535994999 149 0.009278064808192125 160 0.021899999999999923
10 0.00516375 0.00010788207948110396 145 3.836059791005231e-05 160 0.025099999999999904
11 0.00530760 0.0003135631277276493 159 0.0003135631277276493 160 0.028299999999999884
12 1.44489446 0.03933843887377742 139 0.004576600306760946 160 0.031499999999999875
13 0.08114274 0.003899485381044843 159 0.003899485381044843 160 0.03469999999999997
14 0.09272755 0.003027355305853084 159 0.003027355305853084 160 0.03790000000000006
15 0.32276109 0.014939256041997766 154 0.0079345626285934 160 0.04110000000000015
16 0.00071532 4.04905213995984e-05 156 3.21198659967587e-05 160 0.04430000000000024
17 0.02035766 0.0008120467627706578 148 0.0007591517362392782 160 0.047500000000000334
18 0.47005227 0.014289101665333332 158 0.013798555151280341 160 0.050700000000000425
19 0.05219274 0.002785598831702873 158 0.0026421400360442074 160 0.05390000000000052
20 0.02170083 0.0006905330191754565 134 0.0004312258058625438 160 0.05710000000000061
21 0.01490321 0.0017517116578507025 159 0.0017517116578507025 160 0.0603000000000007
22 0.06860799 0.00626767911633576 159 0.00626767911633576 160 0.06350000000000079
23 0.01507207 0.0012904802871819756 159 0.0012904802871819756 160 0.06670000000000088
24 0.02262843 0.0009512831044635175 154 0.0005728979379891393 160 0.06990000000000098
25 0.00879100 0.0011784334202665013 159 0.0011784334202665013 160 0.07310000000000107
26 0.14057229 0.0029807573624959323 157 0.002716345621786778 160 0.07630000000000116
27 0.00573171 0.00010515576641769842 149 8.051747543675479e-05 160 0.07950000000000125
28 0.34492004 0.013115275486605677 158 0.013006011067280415 160 0.08270000000000134
29 0.15739822 0.005516268908636751 159 0.005516268908636751 160 0.08590000000000143
30 0.00567645 0.0004924242950999192 159 0.0004924242950999192 160 0.08910000000000153
31 0.00601442 0.00037294210708825566 159 0.00037294210708825566 160 0.09230000000000162
32 0.20177211 0.009321253838160692 158 0.009181414581605938 160 0.09550000000000171
33 0.00600266 0.00014700370824856978 145 2.105315907111296e-05 160 0.0987000000000018
34 0.82467727 0.012980395016618464 128 0.0008452400824705713 160 0.10190000000000189
35 0.05364215 0.0016816242009414467 159 0.0016816242009414467 160 0.10510000000000198
36 0.14902161 0.0028853240077975416 144 0.0020544169452221383 160 0.10830000000000208
37 0.00612957 0.00020116945173296444 141 0.00019649415098108985 160 0.11150000000000217
38 0.08386775 0.00502560077117009 159 0.00502560077117009 160 0.11470000000000226
39 0.00689074 0.00011960406868922299 127 8.637311455985026e-05 160 0.11790000000000235
40 0.08206701 0.0031930225696380284 152 0.001198530864216378 160 0.12110000000000244
41 0.01329788 0.0011785188942468013 159 0.0011785188942468013 160 0.12430000000000253
42 8.88797142 0.16911243852270616 149 0.033806598353066535 160 0.12750000000000228
43 0.43822802 0.012887757808538987 146 0.002986008684381011 160 0.13070000000000193
44 0.02850222 0.0005287484882896289 150 5.80557990025025e-05 160 0.13390000000000157
45 0.04858124 0.002670916760117705 150 0.0002462471886872984 160 0.13710000000000122
46 0.00871827 0.00018288254315038994 148 0.00013165622824154233 160 0.14030000000000087
47 0.03107799 0.0014843448496985872 149 0.0001592681537417236 160 0.14350000000000052
48 0.03072084 0.0011265504350331538 159 0.0011265504350331538 160 0.14670000000000016
