n,sample_index,max_fidelity,ttime,cpu_time,generations
16,0,0.9364687048830065,80.00000000,138.82254720,132
16,1,0.9192564261714531,79.00000000,118.35872006,118
16,2,0.9323647965299962,80.00000000,136.16928053,130
16,3,0.9223654242535562,80.00000000,144.82084370,133
16,4,0.938877510641468,78.00000000,150.05189228,137
16,5,0.9313973791753981,80.00000000,139.46458483,129
16,6,0.9452269786199177,80.00000000,130.87288213,120
16,7,0.9500621858442027,79.00000000,14.72753835,17
16,8,0.9261707204234128,79.00000000,163.99852133,139
16,9,0.9407391210482725,80.00000000,187.21121144,183
20,0,0.906116337023745,99.00000000,187.31168342,148
20,1,0.8846439319014667,100.00000000,150.35073638,143
20,2,0.9081424616804226,100.00000000,159.29655075,141
20,3,0.9119734385891958,100.00000000,190.20826483,165
20,4,0.8863628600072517,100.00000000,182.34630775,152
20,5,0.9056218672426652,100.00000000,159.49298096,136
20,6,0.9101945785525996,98.00000000,205.39692998,172
20,7,0.8851121590673215,100.00000000,159.56000471,142
20,8,0.9201460524856802,100.00000000,187.61706519,150
20,9,0.9185324122622682,99.00000000,178.59087372,143
24,0,0.8808761055784868,120.00000000,188.66473842,160
24,1,0.9302678574237461,120.00000000,206.23835731,166
24,2,0.8829150566413114,118.00000000,207.12056398,169
24,3,0.8738027865234231,120.00000000,263.30791521,207
24,4,0.9093698660321288,120.00000000,268.97567081,200
24,5,0.8977978894940152,120.00000000,187.72519588,158
24,6,0.8995713741919449,120.00000000,235.19665098,197
24,7,0.9277418090496812,116.00000000,216.29618502,173
24,8,0.9439472934839417,120.00000000,181.35391307,153
24,9,0.8959720745076927,117.00000000,218.41293454,180
28,0,0.9149738039387381,139.00000000,254.46094942,188
28,1,0.917847695662978,140.00000000,205.35995340,150
28,2,0.8815698980812448,140.00000000,234.67242551,163
28,3,0.91012034583374,140.00000000,220.49181700,161
28,4,0.9211533966598039,140.00000000,193.16895580,147
28,5,0.9239270867594164,140.00000000,259.96245766,179
28,6,0.9167122006510995,140.00000000,276.66688180,183
28,7,0.9236465226216856,139.00000000,249.03657246,177
28,8,0.8892670277226438,140.00000000,277.70029807,205
28,9,0.9232720591245213,140.00000000,223.55091381,164
32,0,0.9150257812033556,159.00000000,274.06741166,177
32,1,0.8872464459398264,154.00000000,343.14042330,217
32,2,0.9169738868801368,160.00000000,279.44404793,195
32,3,0.8921829100909523,160.00000000,287.00124407,200
32,4,0.9297952978973156,155.00000000,258.61558914,186
32,5,0.927773108505813,160.00000000,347.93960333,222
32,6,0.9141490478119418,160.00000000,302.35581350,208
32,7,0.9067194416690199,160.00000000,358.78101897,232
32,8,0.9342352944439961,158.00000000,268.31644678,187
32,9,0.9208452838717818,160.00000000,271.81001163,196
