directory,noise_probability,mean_fidelity,std_fidelity
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.0,0.9163646053282849,1.1102230246251565e-16
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.05,0.900015623122991,0.02235958456656412
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.1,0.8791580751224397,0.02751682107981058
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.15000000000000002,0.8584814970965996,0.034490429201841505
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.2,0.8416461156292466,0.03887441233861424
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.25,0.8084231378631104,0.05228285737650371
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.30000000000000004,0.7923533893353484,0.057724109745229575
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.35000000000000003,0.7775088252358742,0.06777583414364739
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.4,0.7660791703654067,0.05779419729539407
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.45,0.7499744223048761,0.07704225769410163
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.5,0.7441256066141384,0.07045233345633775
(action-by-site),0.0,0.9909254776407825,0.0007479202089254006
(action-by-site),0.05,0.9505373311936481,0.017487338549609925
(action-by-site),0.1,0.9128414610167651,0.040396824924236026
(action-by-site),0.15000000000000002,0.8852819047562274,0.04216475628156738
(action-by-site),0.2,0.8383052168491231,0.06667508534044413
(action-by-site),0.25,0.7897646584011765,0.096593296721231
(action-by-site),0.30000000000000004,0.7582099329006959,0.07839120887594324
(action-by-site),0.35000000000000003,0.7477863707819291,0.07540931783494999
(action-by-site),0.4,0.7047904470565537,0.10439229199401162
(action-by-site),0.45,0.6882941248297724,0.10314027737489798
(action-by-site),0.5,0.6468585144323338,0.11394644996669433
(Zhang actions),0.0,0.9380861636524997,0.002728662379500513
(Zhang actions),0.05,0.901686064127775,0.020997861105507946
(Zhang actions),0.1,0.8655666154966675,0.030553385055924684
(Zhang actions),0.15000000000000002,0.8249465777716726,0.0580723263032354
(Zhang actions),0.2,0.8112663611900082,0.057277196435674846
(Zhang actions),0.25,0.7737302311023111,0.07342301917616727
(Zhang actions),0.30000000000000004,0.7303148433272694,0.061251775650717724
(Zhang actions),0.35000000000000003,0.6994226109705014,0.08171682637230407
(Zhang actions),0.4,0.6535720930476149,0.10470096864073777
(Zhang actions),0.45,0.663938216058873,0.0875345280518974
(Zhang actions),0.5,0.6020205356076935,0.08177384655482807
