directory,noise_amplitude,mean_fidelity,std_fidelity
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.0,0.9163646053282849,1.1102230246251565e-16
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.05,0.9207703658682672,0.013012593003694853
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.1,0.9070410726777816,0.01860986608108665
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.15000000000000002,0.8833900136230446,0.02459205654118899
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.2,0.8521805666739241,0.04676324333573256
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.25,0.8254626567560805,0.04979789222084067
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.30000000000000004,0.7848943845542061,0.06393752192232913
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.35000000000000003,0.7387146991878953,0.08723653045924906
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.4,0.6752224844114387,0.11474966194379693
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.45,0.6433286595718531,0.11945181225990388
../adapted_zhang_implementation/optimized_models/n16_25amp_25prob_zhang_site_evolution,0.5,0.6008688449679516,0.12700274892263053
(action-by-site),0.0,0.9909254776407825,0.0007479202089254006
(action-by-site),0.05,0.9822012226982368,0.005074863424642609
(action-by-site),0.1,0.9591828839834537,0.018093558304438
(action-by-site),0.15000000000000002,0.9202049155532226,0.02691711234508769
(action-by-site),0.2,0.8697679732069588,0.05456627729458538
(action-by-site),0.25,0.8009796142766707,0.07669888473671635
(action-by-site),0.30000000000000004,0.745518380153763,0.08749942454759374
(action-by-site),0.35000000000000003,0.675679597951982,0.10321263672332334
(action-by-site),0.4,0.5712126174060608,0.1247893975237628
(action-by-site),0.45,0.4837701886955725,0.13424827667400302
(action-by-site),0.5,0.4514517704039399,0.17579161541716065
(Zhang actions),0.0,0.9380861636524997,0.002728662379500513
(Zhang actions),0.05,0.9310196134572719,0.00497417530629676
(Zhang actions),0.1,0.9099610675390915,0.012897786864492063
(Zhang actions),0.15000000000000002,0.8714483537760732,0.029573971568181354
(Zhang actions),0.2,0.8177248398238982,0.05197875668475495
(Zhang actions),0.25,0.7621131299361781,0.0604744006726305
(Zhang actions),0.30000000000000004,0.7171936849511668,0.08509322332756
(Zhang actions),0.35000000000000003,0.5888001365967741,0.14088827654562275
(Zhang actions),0.4,0.6099890829034842,0.13098457320850598
(Zhang actions),0.45,0.5428201084797961,0.12060495933141216
(Zhang actions),0.5,0.4012345372341478,0.16351167607009717
