episode Qvalue max_fidelity time_max_fidelity final_fidelity time_final_fidelity epsilon
0 1027.48486963 0.00396347 112 0.00123903 120 0
1 539.15405588 0.00555687 115 0.00366184 120 0
2 888.10775118 0.13455550 119 0.13455550 120 0
3 832.79871212 0.03624466 119 0.03624466 120 0
4 643.38853834 0.00763983 119 0.00763983 120 0.0019000000000000006
5 837.01412452 0.01403406 119 0.01403406 120 0.004299999999999998
6 527.08352296 0.00282818 79 0.00014914 120 0.0067000000000000046
7 776.41408752 0.03898495 111 0.01651190 120 0.0091
8 569.48710097 0.03935308 119 0.03935308 120 0.011499999999999986
9 428.94811367 0.00148649 117 0.00111424 120 0.013899999999999971
10 640.36740816 0.00801314 114 0.00284830 120 0.016299999999999957
11 966.73363755 0.07012124 119 0.07012124 120 0.018699999999999942
12 543.37773889 0.00100422 119 0.00100422 120 0.021099999999999928
13 491.18109403 0.00692665 114 0.00012082 120 0.023499999999999913
14 474.62622313 0.01198158 115 0.00150063 120 0.0258999999999999
15 1062.72333985 0.07217342 98 0.00779649 120 0.028299999999999884
16 431.74884951 0.00574592 94 0.00059352 120 0.03069999999999987
17 325.28035824 0.00547186 118 0.00527535 120 0.03309999999999992
18 957.07155744 0.01602546 117 0.01403123 120 0.03549999999999999
19 520.62167616 0.04274449 119 0.04274449 120 0.03790000000000006
20 981.05217364 0.03968290 106 0.01593139 120 0.04030000000000013
21 653.48815692 0.02405703 119 0.02405703 120 0.042700000000000196
22 575.85315804 0.04867845 119 0.04867845 120 0.045100000000000265
23 654.04896889 0.01015605 119 0.01015605 120 0.047500000000000334
24 774.93438188 0.00087769 109 0.00044232 120 0.0499000000000004
25 689.62251721 0.00536235 110 0.00424893 120 0.05230000000000047
26 425.51830564 0.00427693 102 0.00016767 120 0.05470000000000054
27 462.56926633 0.02254564 117 0.01993200 120 0.05710000000000061
28 541.50108696 0.00083259 99 0.00065749 120 0.05950000000000068
29 369.13503913 0.01665607 119 0.01665607 120 0.061900000000000746
30 619.39812523 0.01952020 112 0.01908869 120 0.06430000000000081
31 466.77062790 0.00381281 100 0.00351251 120 0.06670000000000088
32 564.59320302 0.00312737 113 0.00201464 120 0.06910000000000095
33 756.07219593 0.01209735 119 0.01209735 120 0.07150000000000102
34 490.80342335 0.06101156 118 0.06057676 120 0.07390000000000109
35 1070.52953089 0.10131386 110 0.06145031 120 0.07630000000000116
36 900.92289501 0.03171623 115 0.00713787 120 0.07870000000000123
37 240.72863580 0.00041882 100 0.00013457 120 0.0811000000000013
38 508.59344516 0.02066664 114 0.00372233 120 0.08350000000000136
39 470.95550651 0.00404322 119 0.00404322 120 0.08590000000000143
40 525.64969135 0.05858333 115 0.05642198 120 0.0883000000000015
41 1181.12634229 0.09446960 117 0.07167908 120 0.09070000000000157
42 652.44397618 0.00545499 119 0.00545499 120 0.09310000000000164
43 573.93654537 0.01468905 113 0.00891612 120 0.09550000000000171
44 1131.22867008 0.14824397 111 0.08200592 120 0.09790000000000178
45 396.46468467 0.00740536 119 0.00740536 120 0.10030000000000185
46 460.55492389 0.00127100 92 0.00021174 120 0.10270000000000191
47 420.08558191 0.00862833 110 0.00698000 120 0.10510000000000198
48 844.72761741 0.02752305 115 0.02491689 120 0.10750000000000205
49 1256.16774275 0.01669995 110 0.01097217 120 0.10990000000000212
50 1091.71532661 0.03688108 107 0.03260265 120 0.11230000000000219
51 404.26697333 0.04319348 115 0.01591507 120 0.11470000000000226
52 1049.30139083 0.12351092 119 0.12351092 120 0.11710000000000233
53 1025.51683041 0.08514777 109 0.07755172 120 0.1195000000000024
54 362.70050304 0.01091787 110 0.00874962 120 0.12190000000000246
55 639.60726871 0.05235009 103 0.00989097 120 0.12430000000000253
56 638.48845309 0.02112034 107 0.01361914 120 0.12670000000000237
57 1068.08691581 0.05112690 119 0.05112690 120 0.1291000000000021
58 918.89112319 0.00509930 99 0.00197054 120 0.13150000000000184
59 833.11901215 0.15501225 113 0.01509008 120 0.13390000000000157
60 550.69940036 0.00085626 104 0.00019190 120 0.1363000000000013
61 775.92634160 0.00380173 111 0.00092841 120 0.13870000000000104
62 465.98497883 0.00269454 109 0.00113417 120 0.14110000000000078
63 731.42441052 0.05301686 119 0.05301686 120 0.14350000000000052
64 537.25348493 0.00246491 119 0.00246491 120 0.14590000000000025
65 469.61835286 0.00766721 119 0.00766721 120 0.1483
66 477.99222906 0.03876708 107 0.01498186 120 0.15069999999999972
67 741.35790178 0.03846891 119 0.03846891 120 0.15309999999999946
68 723.32083207 0.04730888 118 0.04560488 120 0.1554999999999992
69 647.59072720 0.02918088 112 0.01585431 120 0.15789999999999893
70 1352.16582579 0.12035796 102 0.04538097 120 0.16029999999999867
71 907.07297102 0.02379336 114 0.02099737 120 0.1626999999999984
72 608.20951699 0.13830967 113 0.10671784 120 0.16509999999999814
73 660.79221347 0.02294739 119 0.02294739 120 0.16749999999999787
74 1114.74848561 0.08499455 107 0.06743564 120 0.1698999999999976
75 655.93606779 0.00637117 107 0.00432620 120 0.17229999999999734
76 517.90998230 0.00354401 111 0.00049321 120 0.17469999999999708
77 866.35118087 0.02909332 104 0.01398073 120 0.17709999999999682
78 667.89038130 0.03894672 114 0.02578605 120 0.17949999999999655
79 895.83512074 0.02903267 118 0.02681195 120 0.1818999999999963
80 604.71997461 0.01592574 112 0.01042621 120 0.18429999999999602
81 851.05502305 0.03490791 114 0.03086771 120 0.18669999999999576
82 655.37171961 0.02227067 111 0.01653913 120 0.1890999999999955
83 514.45507421 0.00710165 117 0.00398716 120 0.19149999999999523
84 771.15616887 0.02078345 98 0.02018862 120 0.19389999999999497
85 692.95612488 0.00810962 115 0.00546531 120 0.1962999999999947
86 475.88192830 0.01149884 96 0.00200814 120 0.19869999999999444
87 1057.03120417 0.02037212 99 0.00310237 120 0.20109999999999417
88 786.09107733 0.03354015 112 0.01647526 120 0.2034999999999939
89 797.25612988 0.00960675 113 0.00138912 120 0.20589999999999364
90 806.61805916 0.00084025 112 0.00050506 120 0.20829999999999338
91 1041.75350597 0.02148724 87 0.00697570 120 0.21069999999999312
92 443.68906460 0.00628245 114 0.00358542 120 0.21309999999999285
93 531.43783690 0.03285034 119 0.03285034 120 0.2154999999999926
94 461.69096092 0.01414674 115 0.00637819 120 0.21789999999999232
95 1016.08426089 0.02869766 110 0.01737340 120 0.22029999999999206
96 757.99376148 0.02481900 114 0.00411710 120 0.2226999999999918
97 559.60866582 0.00532356 115 0.00291374 120 0.22509999999999153
98 650.29329188 0.02908934 119 0.02908934 120 0.22749999999999126
99 786.78340611 0.00943966 103 0.00106401 120 0.229899999999991
100 845.29167873 0.07488366 118 0.06681684 120 0.23229999999999074
