episode Qvalue max_fidelity time_max_fidelity final_fidelity time_final_fidelity epsilon
0 0.01497881 0.00011056308255423297 127 3.0295100483044608e-05 160 0
1 0.25655858 0.003560937577379982 134 0.0007056155751938221 160 0
2 0.00362351 6.519961025580556e-05 159 6.519961025580556e-05 160 0
3 0.03619253 0.00040867406552710564 149 0.00027077595444505783 160 0.0026999999999999993
4 0.18272353 0.0030042611875419913 152 0.0007588780884273903 160 0.0059000000000000025
5 0.03342871 0.00043949891608118945 159 0.00043949891608118945 160 0.0091
6 0.58197445 0.010500307944618483 144 0.001641620127669719 160 0.012299999999999981
7 0.11338544 0.0012774547711849051 144 0.0009754644009724654 160 0.015499999999999962
8 0.07537400 0.0009196200615555151 137 0.0004515426566319961 160 0.018699999999999942
9 0.01452841 0.00019547813708632654 140 0.0001644539247139524 160 0.021899999999999923
10 0.30611221 0.005495759043452372 143 0.00011915775659343546 160 0.025099999999999904
11 0.32441481 0.006716094341140051 157 0.006233380302002562 160 0.028299999999999884
12 0.15746437 0.002905148301566626 152 0.0005936497316023114 160 0.031499999999999875
13 0.01144416 0.0006011666285498643 159 0.0006011666285498643 160 0.03469999999999997
14 0.04796161 0.001006173456647221 158 0.0009979353914269214 160 0.03790000000000006
15 0.44599628 0.002999780718792152 153 0.0019653220432682065 160 0.04110000000000015
16 0.02178303 0.00022552767608223433 155 4.132619657446425e-05 160 0.04430000000000024
17 0.15303672 0.0012679186928779324 126 0.000253950211660824 160 0.047500000000000334
18 1.61918588 0.027682593073037557 155 0.0242757766428001 160 0.050700000000000425
19 0.91765938 0.01582400599784835 151 0.0034427893112095433 160 0.05390000000000052
20 0.02635622 0.0005234207153290956 159 0.0005234207153290956 160 0.05710000000000061
21 0.05872891 0.001273036420597766 157 0.0010898940938835885 160 0.0603000000000007
22 0.49194106 0.004480866998255909 151 0.0038155081075602697 160 0.06350000000000079
23 0.08355818 0.0008970796618091066 134 0.0003041607014489299 160 0.06670000000000088
24 0.07304256 0.0024258162056540497 159 0.0024258162056540497 160 0.06990000000000098
25 1.16054816 0.01859081812378568 159 0.01859081812378568 160 0.07310000000000107
26 0.10182890 0.0019055591493464376 159 0.0019055591493464376 160 0.07630000000000116
27 0.39806353 0.00494146052538917 149 0.0005313628362651991 160 0.07950000000000125
28 0.04473000 0.002003858497505155 159 0.002003858497505155 160 0.08270000000000134
29 0.08775540 0.0014174007356526697 144 0.00014769624495524457 160 0.08590000000000143
30 0.02985722 0.0006355266204715526 158 0.0006264264481730938 160 0.08910000000000153
31 0.03260696 0.0005750169962665746 142 0.0001259517389790383 160 0.09230000000000162
32 0.00878877 0.00014170642116229977 155 3.97062696419782e-05 160 0.09550000000000171
33 0.03982850 0.0005223228506141029 138 9.155041725188582e-05 160 0.0987000000000018
34 0.04615844 0.0002943619032917054 127 0.00023523917046828192 160 0.10190000000000189
35 0.02734685 0.00023073430980800747 140 1.5296576182701147e-05 160 0.10510000000000198
36 0.01555908 0.00019297117657657582 144 7.004461323243136e-05 160 0.10830000000000208
37 0.15138604 0.001954166013125743 159 0.001954166013125743 160 0.11150000000000217
38 0.00992228 0.00032345754053017355 159 0.00032345754053017355 160 0.11470000000000226
39 0.06113758 0.0015044942096418816 156 0.0012721408600639072 160 0.11790000000000235
40 0.33819742 0.0034772028149632904 135 0.000615288663177253 160 0.12110000000000244
41 0.05700233 0.0006481290442069613 152 4.4006874698307104e-05 160 0.12430000000000253
42 0.32956339 0.01452014671257791 159 0.01452014671257791 160 0.12750000000000228
43 0.20369049 0.004013713265891625 159 0.004013713265891625 160 0.13070000000000193
44 0.29928714 0.010103144655534696 159 0.010103144655534696 160 0.13390000000000157
45 1.58520762 0.011334516900685062 122 0.0023573735320241438 160 0.13710000000000122
46 0.42359532 0.004037168730228454 152 0.00014108159568380785 160 0.14030000000000087
47 0.24945411 0.0029879061658160734 155 0.0017649843723707983 160 0.14350000000000052
48 0.11391370 0.0011278222677432634 155 0.0007571651930360466 160 0.14670000000000016
49 0.99818391 0.012317045604911678 153 0.0033557335598212207 160 0.1498999999999998
50 0.01513706 0.00018480622504263286 140 7.028074093297051e-05 160 0.15309999999999946
51 0.00649995 6.785300940870492e-05 150 1.0598247290097344e-05 160 0.1562999999999991
52 0.08118491 0.0008146349586372314 153 0.0005165139752940967 160 0.15949999999999875
53 0.03832094 0.0005527781165718269 148 0.0001226162919212901 160 0.1626999999999984
54 0.02561403 0.0003568710012284731 146 4.100820736314725e-06 160 0.16589999999999805
55 2.24470676 0.016235979613130076 113 0.0001997369101561784 160 0.1690999999999977
56 0.01395112 0.00013967663999853635 145 7.988172142993698e-05 160 0.17229999999999734
57 0.02579945 0.00037760252129812256 152 1.879764573546665e-05 160 0.175499999999997
58 0.01449669 0.00013492105553359972 157 0.00013207635672439168 160 0.17869999999999664
59 0.01911731 0.00023366822346635265 156 0.00017667154127166122 160 0.1818999999999963
60 0.04063437 0.0021361592445194766 159 0.0021361592445194766 160 0.18509999999999593
61 0.33027770 0.003126845542266143 159 0.003126845542266143 160 0.18829999999999558
62 0.06111184 0.0006341928404191785 128 0.0001075429249788172 160 0.19149999999999523
63 0.00270860 4.2837471452695205e-05 159 4.2837471452695205e-05 160 0.19469999999999488
64 0.11873321 0.0013156854326130851 130 0.0008778738166052661 160 0.19789999999999452
65 6.05359729 0.07876077493960254 142 0.05962356340601291 160 0.20109999999999417
66 0.08565228 0.0011268280964358852 138 5.260616793381366e-05 160 0.20429999999999382
67 0.00707280 0.00012341829837675907 155 9.368084188461515e-05 160 0.20749999999999347
68 0.21877763 0.0022533755959959563 140 0.00027743623764630334 160 0.21069999999999312
69 0.05569626 0.0026501461232297046 159 0.0026501461232297046 160 0.21389999999999276
70 0.06942430 0.0007663507307109634 150 0.00044527826335227663 160 0.2170999999999924
71 0.19802977 0.0041126785675393044 144 0.0003546919095289602 160 0.22029999999999206
72 0.02306918 0.0002382108702965524 134 0.0002295119157323348 160 0.2234999999999917
73 0.25019130 0.004664943326535115 157 0.0040751620880040305 160 0.22669999999999135
74 1.71413356 0.036943538714617745 159 0.036943538714617745 160 0.229899999999991
75 1.69555794 0.022007889711666104 158 0.02149357255715457 160 0.23309999999999065
76 0.04002665 0.0009648100125795584 156 0.0007166063405233745 160 0.2362999999999903
77 0.12297631 0.0018263832424897828 149 0.0005151613976826589 160 0.23949999999998994
78 0.14999232 0.001304699945619356 139 0.001223022397959419 160 0.2426999999999896
79 0.21177116 0.003607730679343045 145 5.298112880055352e-05 160 0.24589999999998924
80 0.16068376 0.0022934594079507486 159 0.0022934594079507486 160 0.24909999999998889
81 0.37502829 0.002955343426168305 140 0.000159521915393902 160 0.25229999999998853
82 0.02368914 0.00016729871120315265 111 0.00014128754952416964 160 0.2554999999999882
83 0.02855476 0.0004888682027002196 129 9.428182995074883e-05 160 0.25869999999998783
84 0.01231692 0.000455739624359397 159 0.000455739624359397 160 0.2618999999999875
85 0.99553851 0.025022300204753545 155 0.014616434544669437 160 0.2650999999999871
86 0.01843322 0.00019876132526471175 124 5.7515796136862254e-05 160 0.26829999999998677
87 2.31883262 0.026105790318748878 158 0.026082134049695112 160 0.2714999999999864
88 0.05877987 0.0005530310917750461 141 0.00013032093864361058 160 0.27469999999998607
89 0.23029741 0.004820448270672529 159 0.004820448270672529 160 0.2778999999999857
90 15.30627836 0.21848690227265474 155 0.11402639197609064 160 0.28109999999998536
91 0.05310131 0.0005569058018953912 154 0.0003100044300796244 160 0.284299999999985
92 0.01822602 0.0004738227682672318 159 0.0004738227682672318 160 0.28749999999998466
93 0.00167443 3.649733742806499e-05 159 3.649733742806499e-05 160 0.2906999999999843
94 1.13742245 0.013592580536277401 126 0.0037726127716657372 160 0.29389999999998395
95 0.27175937 0.0016148777949875062 157 0.001416394277696247 160 0.2970999999999836
96 0.65996219 0.009361431450004423 130 0.0011650525822954952 160 0.30029999999998325
97 0.02847175 0.00036815698844070794 155 0.00023537418250674027 160 0.3034999999999829
98 0.01366483 0.00014706249806529823 159 0.00014706249806529823 160 0.30669999999998254
99 0.16105795 0.0012826606326179068 141 0.0003660805755609766 160 0.3098999999999822
100 0.12676721 0.0014464334160796662 126 0.0007862879411160526 160 0.31309999999998184
101 0.86288022 0.00800973373233778 119 0.0009627919179369862 160 0.3162999999999815
102 0.13680197 0.00433097797572534 159 0.00433097797572534 160 0.31949999999998113
103 0.05137072 0.000654796602540907 159 0.000654796602540907 160 0.3226999999999808
