episode Qvalue max_fidelity time_max_fidelity final_fidelity time_final_fidelity epsilon
0 0.01533380 0.0003990192031578149 39 0.0003990192031578149 40 0
1 0.00433777 0.00013320331549115247 35 5.413113866843437e-05 40 0
2 0.10693046 0.00389412022583739 35 0.0033700402074948103 40 0
3 0.10354044 0.007249883531589467 39 0.007249883531589467 40 0
4 0.10106889 0.0019796998844747345 26 0.0019410383817888752 40 0
5 0.25197044 0.010121308652308793 39 0.010121308652308793 40 0
6 0.05784052 0.0010815465237682643 30 0.0005528314733378306 40 0
7 0.21339993 0.00887090407321694 34 0.004633385927016648 40 0
8 0.16738537 0.007655711349480949 30 2.238663297367798e-05 40 0
9 0.01132652 0.0004603334173514165 37 0.0003170768393689426 40 0
10 0.16200046 0.004317129005911546 35 0.003717665923191105 40 0
11 0.01937424 0.0014190041974945645 38 0.0012301821654116447 40 0
12 0.06498954 0.003330832503672045 39 0.003330832503672045 40 0.00030000000000000003
13 0.00133022 0.00010544003785785805 39 0.00010544003785785805 40 0.0011000000000000003
14 0.04975984 0.0024671077582727875 39 0.0024671077582727875 40 0.0019000000000000006
15 0.10859681 0.0098524832617795 39 0.0098524832617795 40 0.0026999999999999993
16 0.13651337 0.005444953767561063 35 0.0010855501630781098 40 0.003499999999999998
17 0.07964532 0.0029627811102239574 31 0.0002913678221525553 40 0.004299999999999998
18 0.00349970 7.451436525774617e-05 28 6.491852776354605e-05 40 0.0051
19 0.01823345 0.0005183801560880622 32 0.0001632208767279786 40 0.0059000000000000025
20 0.70989065 0.013280185086105342 27 0.006053917072846587 40 0.0067000000000000046
21 0.13093866 0.01524687917525148 39 0.01524687917525148 40 0.007500000000000007
22 0.00618764 0.00016453054825286536 39 0.00016453054825286536 40 0.008300000000000005
23 0.06914914 0.0019074720832301482 39 0.0019074720832301482 40 0.0091
24 0.10517920 0.008822787249627713 39 0.008822787249627713 40 0.009899999999999996
25 0.08362050 0.005765744876982864 35 0.00030284396903371667 40 0.01069999999999999
26 0.43653889 0.015294697682617278 39 0.015294697682617278 40 0.011499999999999986
27 0.10955718 0.003699500384442535 34 0.0001984239753412743 40 0.012299999999999981
28 0.00575583 0.00040970498491051056 39 0.00040970498491051056 40 0.013099999999999976
29 0.17657776 0.007578332229360089 39 0.007578332229360089 40 0.013899999999999971
30 0.08156214 0.004298747240508914 39 0.004298747240508914 40 0.014699999999999967
31 0.53920939 0.07948143773526717 39 0.07948143773526717 40 0.015499999999999962
32 0.02875667 0.0029927904523012567 39 0.0029927904523012567 40 0.016299999999999957
33 0.00692415 0.00033761819041258704 39 0.00033761819041258704 40 0.017099999999999952
34 0.46243002 0.00953156359019675 26 0.0051329791725281656 40 0.017899999999999947
35 0.00528944 0.00018392665711037254 34 7.44287589468338e-05 40 0.018699999999999942
36 0.15270441 0.00931241849769704 39 0.00931241849769704 40 0.019499999999999938
37 0.03454647 0.00076303644538179 28 0.0007241452528109736 40 0.020299999999999933
38 0.00569227 0.0002030092245939087 39 0.0002030092245939087 40 0.021099999999999928
39 0.13589985 0.008715978605388712 38 0.00828509133787021 40 0.021899999999999923
40 0.25781898 0.008278273753873184 31 0.0010379886993338886 40 0.022699999999999918
41 0.16798814 0.0035599793965999525 30 0.0025026088495545 40 0.023499999999999913
42 0.03507861 0.002724656084362343 39 0.002724656084362343 40 0.02429999999999991
43 0.13059881 0.008670683603822817 39 0.008670683603822817 40 0.025099999999999904
44 0.08544123 0.003409513122499334 34 0.0008517436406750608 40 0.0258999999999999
45 0.06934892 0.0023006184066055695 36 0.0022167352037165324 40 0.026699999999999894
46 0.04519604 0.005123889004965203 39 0.005123889004965203 40 0.02749999999999989
47 0.02755702 0.001334516538836549 39 0.001334516538836549 40 0.028299999999999884
48 0.00327725 0.00011783566451215664 39 0.00011783566451215664 40 0.02909999999999988
49 0.08655617 0.0037244262155178356 34 0.002982201723597936 40 0.029899999999999875
50 0.05457914 0.0030100496560208963 39 0.0030100496560208963 40 0.03069999999999987
51 0.31741933 0.008863410698040402 34 0.006002925009511402 40 0.031499999999999875
52 0.37370630 0.018931756805599633 39 0.018931756805599633 40 0.0322999999999999
53 0.02023670 0.0014421959726381602 37 0.0005293595754198873 40 0.03309999999999992
54 0.47879226 0.0194993174782388 36 0.015532944717457359 40 0.033899999999999944
55 1.01041611 0.01952383794700365 33 0.01293548112831995 40 0.03469999999999997
56 0.00465074 0.00047066178489787324 39 0.00047066178489787324 40 0.03549999999999999
57 0.01090068 0.00014335575139976168 23 0.00012831287238126795 40 0.03630000000000001
58 0.01638005 0.002120307427190515 39 0.002120307427190515 40 0.037100000000000036
59 0.02220386 0.0007431392776062386 39 0.0007431392776062386 40 0.03790000000000006
60 0.31248964 0.02767125414221916 39 0.02767125414221916 40 0.03870000000000008
61 0.04865345 0.0017456783876481081 29 0.00015924322439719318 40 0.039500000000000104
62 0.39275306 0.0264474311157339 39 0.0264474311157339 40 0.04030000000000013
63 0.02279497 0.0015016655629140217 39 0.0015016655629140217 40 0.04110000000000015
64 0.02729502 0.0030931417007998793 39 0.0030931417007998793 40 0.04190000000000017
65 0.01313750 0.0003603979398208036 39 0.0003603979398208036 40 0.042700000000000196
66 0.02145226 0.0007387802251225966 34 0.0007089708084708296 40 0.04350000000000022
67 0.01068001 0.0007659250455845342 39 0.0007659250455845342 40 0.04430000000000024
68 0.01021329 0.0003167355022124889 36 6.598490138671756e-05 40 0.045100000000000265
69 0.01070891 0.0006049934466805446 39 0.0006049934466805446 40 0.04590000000000029
70 0.01078366 0.0009475509811333582 38 0.0006240570711307157 40 0.04670000000000031
71 0.09591628 0.006166188131072063 37 0.0027089024527634773 40 0.047500000000000334
72 0.17383497 0.010466172563126633 37 0.010268745614850585 40 0.04830000000000036
73 0.14365407 0.0062707396400321185 35 0.0014416554734865768 40 0.04910000000000038
74 0.00552084 0.0005463306330118605 39 0.0005463306330118605 40 0.0499000000000004
75 0.03477560 0.0012797703298979505 39 0.0012797703298979505 40 0.050700000000000425
76 0.13151611 0.005148477882663334 39 0.005148477882663334 40 0.05150000000000045
77 0.00621932 0.0001418760711436421 30 5.332621606785979e-05 40 0.05230000000000047
78 0.27072959 0.006291388843878552 37 0.0053072043424204325 40 0.053100000000000494
79 0.05065055 0.003448717638008475 39 0.003448717638008475 40 0.05390000000000052
80 0.11266494 0.00495790718116452 35 0.0018823391378230891 40 0.05470000000000054
81 0.12513485 0.005156280922105606 35 0.0030752704143517584 40 0.05550000000000056
82 0.09875552 0.0016679691771514537 24 0.0006311103969274511 40 0.056300000000000586
83 0.18752180 0.003306313556379033 27 0.001974918362059108 40 0.05710000000000061
84 0.05160926 0.0027305025195808177 37 0.001380459220663351 40 0.05790000000000063
85 4.01271804 0.10974738832166803 38 0.10942848973476613 40 0.058700000000000654
86 0.24681163 0.02399300316236687 39 0.02399300316236687 40 0.05950000000000068
87 0.00572347 0.0002939677487591207 39 0.0002939677487591207 40 0.0603000000000007
88 0.11002151 0.008074011542868267 39 0.008074011542868267 40 0.06110000000000072
89 0.13764669 0.003384834480873798 35 0.00036356002582389545 40 0.061900000000000746
90 0.05702222 0.0024812306933471055 39 0.0024812306933471055 40 0.06270000000000077
91 0.01030525 0.0005579560223306537 39 0.0005579560223306537 40 0.06350000000000079
92 0.15541687 0.002015338737648844 34 0.0019310683148839258 40 0.06430000000000081
93 0.01801490 0.0006189300986938526 38 0.0006159429119306019 40 0.06510000000000084
94 0.00341221 0.0006365978218667408 39 0.0006365978218667408 40 0.06590000000000086
95 0.06126663 0.006966510855128912 39 0.006966510855128912 40 0.06670000000000088
96 0.14056305 0.008493761950302832 39 0.008493761950302832 40 0.0675000000000009
97 0.00232775 0.00012044216801456683 38 0.00012025322902879008 40 0.06830000000000093
98 0.13794789 0.008064964898296922 39 0.008064964898296922 40 0.06910000000000095
99 0.05478599 0.004054523599850175 39 0.004054523599850175 40 0.06990000000000098
100 0.02462231 0.0005858980645913345 33 0.0004704143672281932 40 0.070700000000001
101 0.00572501 0.0006812562461807946 39 0.0006812562461807946 40 0.07150000000000102
102 0.68068007 0.03771003652555849 39 0.03771003652555849 40 0.07230000000000104
103 0.01306725 0.0010995674149188084 39 0.0010995674149188084 40 0.07310000000000107
104 0.05463594 0.0021573082194417 39 0.0021573082194417 40 0.07390000000000109
105 0.06194216 0.0020233728414077645 33 0.0001881205284988732 40 0.07470000000000111
106 0.08945552 0.0056131061480427106 39 0.0056131061480427106 40 0.07550000000000114
107 0.01411586 0.0005810268059531169 35 0.0001292042345640441 40 0.07630000000000116
108 0.09035155 0.002965506657096526 39 0.002965506657096526 40 0.07710000000000118
109 0.02074171 0.0008251223677551249 36 2.9076885389888698e-05 40 0.0779000000000012
110 0.05194795 0.0016918549945652815 39 0.0016918549945652815 40 0.07870000000000123
111 0.06621887 0.0019904241299976274 39 0.0019904241299976274 40 0.07950000000000125
112 0.11294598 0.0036621372003792655 33 0.0018403389760145534 40 0.08030000000000127
113 0.02651751 0.0008214992031770397 38 0.0007189357901746135 40 0.0811000000000013
114 0.00744834 0.000465953119151136 39 0.000465953119151136 40 0.08190000000000132
115 0.01661647 0.001438040470257146 38 0.0010149532958570633 40 0.08270000000000134
116 0.05516647 0.0036766559312379973 39 0.0036766559312379973 40 0.08350000000000136
117 0.01835705 0.0003718516433401319 26 0.00013601173167899109 40 0.08430000000000139
118 0.35039059 0.023209633333976132 35 0.00250698458807926 40 0.08510000000000141
119 0.10119273 0.0029787058601080953 35 0.0016310935037596038 40 0.08590000000000143
120 0.33686390 0.015585821516590955 39 0.015585821516590955 40 0.08670000000000146
121 0.00722410 0.0006118969527813702 38 0.0006087341381022489 40 0.08750000000000148
122 0.09452101 0.00351584087744469 37 0.0019476360687742831 40 0.0883000000000015
123 0.13332417 0.0052956416761821305 39 0.0052956416761821305 40 0.08910000000000153
124 0.00880874 0.0004482292004303815 36 0.00018620631504520727 40 0.08990000000000155
125 0.00613333 0.0008270421661557886 39 0.0008270421661557886 40 0.09070000000000157
126 0.29435342 0.020203229230410426 39 0.020203229230410426 40 0.0915000000000016
